Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
619	20:56:26	20:56:26	20:56:26	20:56:26	20:56:26	20:56:26			20:56:26	20:56:26	20:56:26	20:56:26	20:56:52	20:56:52	20:56:52	20:56:52	20:56:52	20:56:52			20:56:55	20:56:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
620	20:56:56	20:56:56	20:56:56	20:56:56	20:56:56	20:56:56			20:56:56	20:56:56	20:56:56	20:56:56	20:57:19	20:57:19	20:57:19	20:57:19	20:57:19	20:57:19	20:57:19	20:57:19	20:57:25	20:57:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:05	00:00:29
621	20:57:26	20:57:26	20:57:26	20:57:26	20:57:26	20:57:26			20:57:26	20:57:26	20:57:26	20:57:26	20:57:47	20:57:47	20:57:47	20:57:47	20:57:47	20:57:47			20:57:50	20:57:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
622	20:57:50	20:57:50	20:57:50	20:57:50	20:57:50	20:57:50			20:57:50	20:57:50	20:57:51	20:57:51	20:58:13	20:58:13	20:58:13	20:58:13	20:58:13	20:58:13			20:58:16	20:58:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
623	20:58:17	20:58:17	20:58:17	20:58:17	20:58:17	20:58:17			20:58:17	20:58:17	20:58:17	20:58:17	20:58:38	20:58:38	20:58:38	20:58:38	20:58:38	20:58:38			20:58:41	20:58:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
624	20:58:42	20:58:42	20:58:42	20:58:42	20:58:42	20:58:42			20:58:42	20:58:42	20:58:42	20:58:42	20:59:04	20:59:04	20:59:04	20:59:04	20:59:04	20:59:04			20:59:07	20:59:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
625	20:59:08	20:59:08	20:59:08	20:59:08	20:59:08	20:59:08			20:59:08	20:59:08	20:59:08	20:59:08	20:59:28	20:59:28	20:59:28	20:59:28	20:59:29	20:59:29			20:59:31	20:59:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
626	20:59:32	20:59:32	20:59:32	20:59:32	20:59:32	20:59:32			20:59:32	20:59:32	20:59:32	20:59:32	20:59:55	20:59:55	20:59:55	20:59:55	20:59:55	20:59:55			20:59:58	20:59:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
627	20:59:58	20:59:58	20:59:59	20:59:59	20:59:59	20:59:59			20:59:59	20:59:59	20:59:59	20:59:59	21:00:18	21:00:18	21:00:18	21:00:18	21:00:18	21:00:18			21:00:21	21:00:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
628	21:00:22	21:00:22	21:00:22	21:00:22	21:00:22	21:00:22			21:00:22	21:00:22	21:00:22	21:00:22	21:00:43	21:00:43	21:00:43	21:00:43	21:00:43	21:00:43			21:00:46	21:00:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
629	21:00:47	21:00:47	21:00:47	21:00:47	21:00:47	21:00:47			21:00:47	21:00:47	21:00:47	21:00:47	21:01:09	21:01:09	21:01:09	21:01:09	21:01:09	21:01:09			21:01:12	21:01:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
630	21:01:13	21:01:13	21:01:13	21:01:13	21:01:13	21:01:13			21:01:13	21:01:13	21:01:13	21:01:13	21:01:34	21:01:34	21:01:34	21:01:34	21:01:34	21:01:34	21:01:34	21:01:34	21:01:38	21:01:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
631	21:01:39	21:01:39	21:01:39	21:01:39	21:01:39	21:01:39			21:01:39	21:01:39	21:01:39	21:01:39	21:01:59	21:01:59	21:02:00	21:02:00	21:02:00	21:02:00			21:02:02	21:02:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
632	21:02:03	21:02:03	21:02:03	21:02:03	21:02:03	21:02:03			21:02:04	21:02:04	21:02:04	21:02:04	21:02:24	21:02:24	21:02:24	21:02:24	21:02:24	21:02:24			21:02:27	21:02:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
633	21:02:28	21:02:28	21:02:28	21:02:28	21:02:28	21:02:28			21:02:28	21:02:28	21:02:28	21:02:28	21:02:50	21:02:50	21:02:50	21:02:50	21:02:50	21:02:50			21:02:53	21:02:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
634	21:02:54	21:02:54	21:02:54	21:02:54	21:02:54	21:02:54			21:02:54	21:02:54	21:02:54	21:02:54	21:03:14	21:03:14	21:03:14	21:03:14	21:03:14	21:03:14			21:03:17	21:03:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
635	21:03:18	21:03:18	21:03:18	21:03:18	21:03:18	21:03:18			21:03:18	21:03:18	21:03:18	21:03:18	21:03:39	21:03:39	21:03:39	21:03:39	21:03:39	21:03:39			21:03:42	21:03:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
636	21:03:43	21:03:43	21:03:43	21:03:43	21:03:43	21:03:43			21:03:43	21:03:43	21:03:43	21:03:43	21:04:03	21:04:03	21:04:03	21:04:03	21:04:03	21:04:03			21:04:06	21:04:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
637	21:04:07	21:04:07	21:04:07	21:04:07	21:04:07	21:04:07			21:04:07	21:04:07	21:04:07	21:04:07	21:04:30	21:04:30	21:04:30	21:04:30	21:04:30	21:04:30			21:04:33	21:04:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
638	21:04:34	21:04:34	21:04:34	21:04:34	21:04:34	21:04:34			21:04:34	21:04:34	21:04:34	21:04:34	21:04:54	21:04:54	21:04:54	21:04:54	21:04:54	21:04:54			21:04:57	21:04:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
639	21:04:58	21:04:58	21:04:58	21:04:58	21:04:58	21:04:58			21:04:58	21:04:58	21:04:58	21:04:58	21:05:20	21:05:20	21:05:20	21:05:20	21:05:20	21:05:20			21:05:23	21:05:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
640	21:05:24	21:05:24	21:05:24	21:05:24	21:05:24	21:05:24			21:05:24	21:05:24	21:05:24	21:05:24	21:05:44	21:05:44	21:05:44	21:05:44	21:05:44	21:05:44	21:05:44	21:05:44	21:05:50	21:05:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:05	00:00:26
641	21:05:51	21:05:51	21:05:51	21:05:51	21:05:51	21:05:51			21:05:51	21:05:51	21:05:51	21:05:51	21:06:14	21:06:14	21:06:14	21:06:14	21:06:14	21:06:14			21:06:17	21:06:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
642	21:06:18	21:06:18	21:06:18	21:06:18	21:06:18	21:06:18			21:06:18	21:06:18	21:06:18	21:06:18	21:06:39	21:06:39	21:06:39	21:06:39	21:06:39	21:06:39			21:06:42	21:06:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
643	21:06:42	21:06:42	21:06:42	21:06:42	21:06:42	21:06:42			21:06:43	21:06:43	21:06:43	21:06:43	21:07:05	21:07:05	21:07:05	21:07:05	21:07:05	21:07:05			21:07:08	21:07:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
644	21:07:09	21:07:09	21:07:09	21:07:09	21:07:09	21:07:09			21:07:09	21:07:09	21:07:09	21:07:09	21:07:30	21:07:30	21:07:30	21:07:30	21:07:30	21:07:30			21:07:33	21:07:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
645	21:07:33	21:07:33	21:07:33	21:07:33	21:07:34	21:07:34			21:07:34	21:07:34	21:07:34	21:07:34	21:07:56	21:07:56	21:07:56	21:07:56	21:07:56	21:07:56			21:07:59	21:07:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
646	21:08:00	21:08:00	21:08:00	21:08:00	21:08:00	21:08:00			21:08:00	21:08:00	21:08:00	21:08:00	21:08:20	21:08:20	21:08:20	21:08:20	21:08:20	21:08:20			21:08:23	21:08:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
647	21:08:24	21:08:24	21:08:24	21:08:24	21:08:24	21:08:24			21:08:24	21:08:24	21:08:24	21:08:24	21:08:47	21:08:47	21:08:47	21:08:47	21:08:47	21:08:47			21:08:50	21:08:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
648	21:08:51	21:08:51	21:08:51	21:08:51	21:08:51	21:08:51			21:08:51	21:08:51	21:08:51	21:08:51	21:09:11	21:09:11	21:09:11	21:09:11	21:09:11	21:09:11			21:09:14	21:09:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
649	21:09:15	21:09:15	21:09:15	21:09:15	21:09:15	21:09:15			21:09:15	21:09:15	21:09:15	21:09:15	21:09:36	21:09:36	21:09:36	21:09:36	21:09:36	21:09:36			21:09:39	21:09:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
650	21:09:40	21:09:40	21:09:40	21:09:40	21:09:40	21:09:40			21:09:40	21:09:40	21:09:40	21:09:40	21:10:01	21:10:01	21:10:01	21:10:01	21:10:01	21:10:01	21:10:01	21:10:01	21:10:05	21:10:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
651	21:10:06	21:10:06	21:10:06	21:10:06	21:10:06	21:10:06			21:10:06	21:10:06	21:10:06	21:10:06	21:10:27	21:10:27	21:10:27	21:10:27	21:10:27	21:10:27			21:10:30	21:10:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
652	21:10:31	21:10:31	21:10:31	21:10:31	21:10:31	21:10:31			21:10:31	21:10:31	21:10:31	21:10:31	21:10:52	21:10:52	21:10:52	21:10:52	21:10:52	21:10:52			21:10:55	21:10:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
653	21:10:56	21:10:56	21:10:56	21:10:56	21:10:56	21:10:56			21:10:56	21:10:56	21:10:56	21:10:56	21:11:17	21:11:17	21:11:17	21:11:17	21:11:17	21:11:17			21:11:19	21:11:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
654	21:11:20	21:11:20	21:11:20	21:11:20	21:11:21	21:11:21			21:11:21	21:11:21	21:11:21	21:11:21	21:11:42	21:11:42	21:11:42	21:11:42	21:11:42	21:11:42			21:11:45	21:11:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
655	21:11:46	21:11:46	21:11:46	21:11:46	21:11:46	21:11:46			21:11:46	21:11:46	21:11:47	21:11:47	21:12:07	21:12:07	21:12:07	21:12:07	21:12:07	21:12:07			21:12:10	21:12:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
656	21:12:11	21:12:11	21:12:11	21:12:11	21:12:11	21:12:11			21:12:11	21:12:11	21:12:11	21:12:11	21:12:32	21:12:32	21:12:32	21:12:32	21:12:33	21:12:33			21:12:35	21:12:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
657	21:12:36	21:12:36	21:12:36	21:12:36	21:12:36	21:12:36			21:12:37	21:12:37	21:12:37	21:12:37	21:12:57	21:12:57	21:12:58	21:12:58	21:12:58	21:12:58			21:13:00	21:13:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
658	21:13:01	21:13:01	21:13:02	21:13:02	21:13:02	21:13:02			21:13:02	21:13:02	21:13:02	21:13:02	21:13:23	21:13:23	21:13:23	21:13:23	21:13:23	21:13:23			21:13:26	21:13:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
659	21:13:27	21:13:27	21:13:27	21:13:27	21:13:27	21:13:27			21:13:27	21:13:27	21:13:27	21:13:27	21:13:47	21:13:47	21:13:48	21:13:48	21:13:48	21:13:48			21:13:50	21:13:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
660	21:13:51	21:13:51	21:13:51	21:13:51	21:13:52	21:13:52			21:13:52	21:13:52	21:13:52	21:13:52	21:14:14	21:14:14	21:14:14	21:14:14	21:14:14	21:14:14	21:14:14	21:14:14	21:14:20	21:14:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:05	00:00:28
661	21:14:21	21:14:21	21:14:21	21:14:21	21:14:21	21:14:21			21:14:21	21:14:21	21:14:21	21:14:21	21:14:42	21:14:42	21:14:42	21:14:42	21:14:42	21:14:42			21:14:45	21:14:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
662	21:14:46	21:14:46	21:14:46	21:14:46	21:14:46	21:14:46			21:14:46	21:14:46	21:14:46	21:14:46	21:15:09	21:15:09	21:15:09	21:15:09	21:15:09	21:15:09			21:15:12	21:15:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
663	21:15:12	21:15:12	21:15:13	21:15:13	21:15:13	21:15:13			21:15:13	21:15:13	21:15:13	21:15:13	21:15:33	21:15:33	21:15:33	21:15:33	21:15:33	21:15:33			21:15:36	21:15:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
664	21:15:37	21:15:37	21:15:37	21:15:37	21:15:37	21:15:37			21:15:37	21:15:37	21:15:37	21:15:37	21:16:00	21:16:00	21:16:00	21:16:00	21:16:00	21:16:00			21:16:03	21:16:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
665	21:16:04	21:16:04	21:16:04	21:16:04	21:16:04	21:16:04			21:16:04	21:16:04	21:16:04	21:16:04	21:16:24	21:16:24	21:16:24	21:16:24	21:16:24	21:16:24			21:16:27	21:16:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
666	21:16:28	21:16:28	21:16:28	21:16:28	21:16:28	21:16:28			21:16:28	21:16:28	21:16:28	21:16:28	21:16:50	21:16:50	21:16:50	21:16:50	21:16:50	21:16:50			21:16:53	21:16:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
667	21:16:54	21:16:54	21:16:54	21:16:54	21:16:54	21:16:54			21:16:54	21:16:54	21:16:54	21:16:54	21:17:15	21:17:15	21:17:15	21:17:15	21:17:15	21:17:15			21:17:17	21:17:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
668	21:17:18	21:17:18	21:17:18	21:17:18	21:17:19	21:17:19			21:17:19	21:17:19	21:17:19	21:17:19	21:17:41	21:17:41	21:17:41	21:17:41	21:17:41	21:17:41			21:17:44	21:17:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
669	21:17:45	21:17:45	21:17:45	21:17:45	21:17:45	21:17:45			21:17:45	21:17:45	21:17:45	21:17:45	21:18:06	21:18:06	21:18:06	21:18:06	21:18:06	21:18:06			21:18:08	21:18:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
670	21:18:09	21:18:09	21:18:09	21:18:09	21:18:09	21:18:09			21:18:09	21:18:09	21:18:10	21:18:10	21:18:30	21:18:30	21:18:30	21:18:30	21:18:30	21:18:30	21:18:30	21:18:30	21:18:34	21:18:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
671	21:18:35	21:18:35	21:18:35	21:18:35	21:18:35	21:18:35			21:18:36	21:18:36	21:18:36	21:18:36	21:18:56	21:18:56	21:18:56	21:18:56	21:18:56	21:18:56			21:18:59	21:18:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
672	21:19:00	21:19:00	21:19:00	21:19:00	21:19:00	21:19:00			21:19:00	21:19:00	21:19:00	21:19:00	21:19:21	21:19:21	21:19:21	21:19:21	21:19:21	21:19:21			21:19:24	21:19:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
673	21:19:25	21:19:25	21:19:25	21:19:25	21:19:25	21:19:25			21:19:25	21:19:25	21:19:25	21:19:25	21:19:45	21:19:45	21:19:45	21:19:45	21:19:45	21:19:45			21:19:48	21:19:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
674	21:19:49	21:19:49	21:19:49	21:19:49	21:19:49	21:19:49			21:19:49	21:19:49	21:19:49	21:19:49	21:20:11	21:20:11	21:20:11	21:20:11	21:20:11	21:20:11			21:20:14	21:20:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
675	21:20:15	21:20:15	21:20:15	21:20:15	21:20:15	21:20:15			21:20:15	21:20:15	21:20:15	21:20:15	21:20:35	21:20:35	21:20:35	21:20:35	21:20:36	21:20:36			21:20:38	21:20:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
676	21:20:39	21:20:39	21:20:39	21:20:39	21:20:39	21:20:39			21:20:39	21:20:39	21:20:40	21:20:40	21:21:01	21:21:01	21:21:01	21:21:01	21:21:01	21:21:01			21:21:04	21:21:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
677	21:21:05	21:21:05	21:21:05	21:21:05	21:21:05	21:21:05			21:21:05	21:21:05	21:21:05	21:21:05	21:21:25	21:21:25	21:21:25	21:21:25	21:21:25	21:21:25			21:21:28	21:21:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
678	21:21:29	21:21:29	21:21:29	21:21:29	21:21:29	21:21:29			21:21:29	21:21:29	21:21:29	21:21:29	21:21:51	21:21:51	21:21:51	21:21:51	21:21:51	21:21:51			21:21:54	21:21:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
679	21:21:55	21:21:55	21:21:55	21:21:55	21:21:55	21:21:55			21:21:55	21:21:55	21:21:55	21:21:55	21:22:16	21:22:16	21:22:16	21:22:16	21:22:16	21:22:16			21:22:19	21:22:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
680	21:22:20	21:22:20	21:22:20	21:22:20	21:22:20	21:22:20			21:22:20	21:22:20	21:22:20	21:22:20	21:22:41	21:22:41	21:22:41	21:22:41	21:22:41	21:22:41	21:22:41	21:22:41	21:22:47	21:22:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:05	00:00:27
681	21:22:48	21:22:48	21:22:48	21:22:48	21:22:48	21:22:48			21:22:48	21:22:48	21:22:48	21:22:48	21:23:09	21:23:09	21:23:09	21:23:09	21:23:09	21:23:09			21:23:12	21:23:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
682	21:23:13	21:23:13	21:23:13	21:23:13	21:23:13	21:23:13			21:23:13	21:23:13	21:23:13	21:23:13	21:23:35	21:23:35	21:23:35	21:23:35	21:23:35	21:23:35			21:23:38	21:23:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
683	21:23:39	21:23:39	21:23:39	21:23:39	21:23:39	21:23:39			21:23:39	21:23:39	21:23:39	21:23:39	21:23:59	21:23:59	21:23:59	21:23:59	21:24:00	21:24:00			21:24:02	21:24:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
684	21:24:03	21:24:03	21:24:03	21:24:03	21:24:03	21:24:03			21:24:03	21:24:03	21:24:03	21:24:03	21:24:25	21:24:25	21:24:26	21:24:26	21:24:26	21:24:26			21:24:28	21:24:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
685	21:24:30	21:24:30	21:24:30	21:24:30	21:24:30	21:24:30			21:24:30	21:24:30	21:24:30	21:24:30	21:24:49	21:24:49	21:24:49	21:24:49	21:24:49	21:24:49			21:24:52	21:24:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
686	21:24:53	21:24:53	21:24:53	21:24:53	21:24:53	21:24:53			21:24:53	21:24:53	21:24:53	21:24:53	21:25:16	21:25:16	21:25:16	21:25:16	21:25:16	21:25:16			21:25:19	21:25:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
687	21:25:20	21:25:20	21:25:20	21:25:20	21:25:20	21:25:20			21:25:20	21:25:20	21:25:20	21:25:20	21:25:41	21:25:41	21:25:41	21:25:41	21:25:41	21:25:41			21:25:44	21:25:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
688	21:25:45	21:25:45	21:25:45	21:25:45	21:25:45	21:25:45			21:25:45	21:25:45	21:25:45	21:25:45	21:26:07	21:26:07	21:26:07	21:26:07	21:26:07	21:26:07			21:26:10	21:26:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
689	21:26:11	21:26:11	21:26:11	21:26:11	21:26:11	21:26:11			21:26:11	21:26:11	21:26:11	21:26:11	21:26:32	21:26:32	21:26:32	21:26:32	21:26:32	21:26:32			21:26:35	21:26:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
690	21:26:36	21:26:36	21:26:36	21:26:36	21:26:36	21:26:36			21:26:36	21:26:36	21:26:36	21:26:36	21:26:58	21:26:58	21:26:58	21:26:58	21:26:58	21:26:58	21:26:58	21:26:58	21:27:02	21:27:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:04	00:00:26
691	21:27:03	21:27:03	21:27:04	21:27:04	21:27:04	21:27:04			21:27:04	21:27:04	21:27:04	21:27:04	21:27:25	21:27:25	21:27:25	21:27:25	21:27:25	21:27:25			21:27:28	21:27:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
692	21:27:29	21:27:29	21:27:29	21:27:29	21:27:29	21:27:29			21:27:29	21:27:29	21:27:29	21:27:29	21:27:49	21:27:49	21:27:49	21:27:49	21:27:49	21:27:49			21:27:52	21:27:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
693	21:27:53	21:27:53	21:27:53	21:27:53	21:27:53	21:27:53			21:27:53	21:27:53	21:27:53	21:27:53	21:28:14	21:28:14	21:28:14	21:28:14	21:28:15	21:28:15			21:28:17	21:28:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
694	21:28:19	21:28:19	21:28:19	21:28:19	21:28:19	21:28:19			21:28:19	21:28:19	21:28:19	21:28:19	21:28:39	21:28:39	21:28:39	21:28:39	21:28:39	21:28:39			21:28:42	21:28:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
695	21:28:43	21:28:43	21:28:43	21:28:43	21:28:43	21:28:43			21:28:43	21:28:43	21:28:43	21:28:43	21:29:05	21:29:05	21:29:05	21:29:05	21:29:05	21:29:05			21:29:08	21:29:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
696	21:29:09	21:29:09	21:29:09	21:29:09	21:29:09	21:29:09			21:29:09	21:29:09	21:29:09	21:29:09	21:29:29	21:29:29	21:29:30	21:29:30	21:29:30	21:29:30			21:29:32	21:29:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
697	21:29:33	21:29:33	21:29:33	21:29:33	21:29:34	21:29:34			21:29:34	21:29:34	21:29:34	21:29:34	21:29:55	21:29:55	21:29:55	21:29:55	21:29:55	21:29:55			21:29:58	21:29:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
698	21:29:59	21:29:59	21:29:59	21:29:59	21:29:59	21:29:59			21:29:59	21:29:59	21:29:59	21:29:59	21:30:19	21:30:19	21:30:19	21:30:19	21:30:19	21:30:19			21:30:22	21:30:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
699	21:30:23	21:30:23	21:30:23	21:30:23	21:30:23	21:30:23			21:30:23	21:30:23	21:30:23	21:30:23	21:30:44	21:30:44	21:30:44	21:30:44	21:30:44	21:30:44			21:30:47	21:30:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
700	21:30:49	21:30:49	21:30:49	21:30:49	21:30:49	21:30:49			21:30:49	21:30:49	21:30:49	21:30:49	21:31:09	21:31:09	21:31:09	21:31:09	21:31:09	21:31:09	21:31:10	21:31:10	21:31:16	21:31:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:06	00:00:27
