Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
606	17:20:07	17:20:07	17:20:07	17:20:07	17:20:07	17:20:07			17:20:07	17:20:07	17:20:07	17:20:07	17:20:28	17:20:28	17:20:28	17:20:28	17:20:28	17:20:28			17:20:31	17:20:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
607	17:20:32	17:20:32	17:20:32	17:20:32	17:20:32	17:20:32			17:20:32	17:20:32	17:20:32	17:20:32	17:20:53	17:20:53	17:20:53	17:20:53	17:20:53	17:20:53			17:20:56	17:20:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
608	17:20:57	17:20:57	17:20:57	17:20:57	17:20:57	17:20:57			17:20:57	17:20:57	17:20:57	17:20:57	17:21:18	17:21:18	17:21:18	17:21:18	17:21:18	17:21:18			17:21:21	17:21:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
609	17:21:22	17:21:22	17:21:22	17:21:22	17:21:22	17:21:22			17:21:22	17:21:22	17:21:22	17:21:22	17:21:43	17:21:43	17:21:44	17:21:44	17:21:44	17:21:44			17:21:46	17:21:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
610	17:21:47	17:21:47	17:21:47	17:21:47	17:21:47	17:21:47			17:21:48	17:21:48	17:21:48	17:21:48	17:22:09	17:22:09	17:22:09	17:22:09	17:22:09	17:22:09	17:22:09	17:22:09	17:22:13	17:22:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
611	17:22:14	17:22:14	17:22:14	17:22:14	17:22:14	17:22:14			17:22:14	17:22:14	17:22:14	17:22:14	17:22:36	17:22:36	17:22:36	17:22:36	17:22:36	17:22:36			17:22:39	17:22:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
612	17:22:40	17:22:40	17:22:40	17:22:40	17:22:40	17:22:40			17:22:40	17:22:40	17:22:40	17:22:40	17:23:01	17:23:01	17:23:01	17:23:01	17:23:01	17:23:01			17:23:04	17:23:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
613	17:23:05	17:23:05	17:23:05	17:23:05	17:23:05	17:23:05			17:23:05	17:23:05	17:23:05	17:23:05	17:23:27	17:23:27	17:23:27	17:23:27	17:23:27	17:23:27			17:23:30	17:23:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
614	17:23:30	17:23:30	17:23:30	17:23:30	17:23:31	17:23:31			17:23:31	17:23:31	17:23:31	17:23:31	17:23:52	17:23:52	17:23:52	17:23:52	17:23:52	17:23:52			17:23:55	17:23:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
615	17:23:56	17:23:56	17:23:56	17:23:56	17:23:56	17:23:56			17:23:56	17:23:56	17:23:56	17:23:56	17:24:17	17:24:17	17:24:17	17:24:17	17:24:17	17:24:17			17:24:20	17:24:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
616	17:24:21	17:24:21	17:24:21	17:24:21	17:24:21	17:24:21			17:24:21	17:24:21	17:24:21	17:24:21	17:24:42	17:24:42	17:24:42	17:24:42	17:24:42	17:24:42			17:24:45	17:24:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
617	17:24:46	17:24:46	17:24:46	17:24:46	17:24:46	17:24:46			17:24:46	17:24:46	17:24:46	17:24:46	17:25:09	17:25:09	17:25:09	17:25:09	17:25:09	17:25:09			17:25:12	17:25:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
618	17:25:13	17:25:13	17:25:13	17:25:13	17:25:13	17:25:13			17:25:13	17:25:13	17:25:13	17:25:13	17:25:34	17:25:34	17:25:34	17:25:34	17:25:34	17:25:34			17:25:37	17:25:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
619	17:25:38	17:25:38	17:25:38	17:25:38	17:25:38	17:25:38			17:25:38	17:25:38	17:25:38	17:25:38	17:26:01	17:26:01	17:26:01	17:26:01	17:26:01	17:26:01			17:26:04	17:26:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
620	17:26:05	17:26:05	17:26:05	17:26:05	17:26:05	17:26:05			17:26:05	17:26:05	17:26:05	17:26:05	17:26:26	17:26:26	17:26:26	17:26:26	17:26:26	17:26:26	17:26:26	17:26:26	17:26:32	17:26:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:05	00:00:27
621	17:26:33	17:26:33	17:26:33	17:26:33	17:26:33	17:26:33			17:26:33	17:26:33	17:26:33	17:26:33	17:26:54	17:26:54	17:26:54	17:26:54	17:26:54	17:26:54			17:26:57	17:26:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
622	17:26:58	17:26:58	17:26:58	17:26:58	17:26:58	17:26:58			17:26:58	17:26:58	17:26:58	17:26:58	17:27:20	17:27:20	17:27:20	17:27:20	17:27:20	17:27:20			17:27:23	17:27:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
623	17:27:24	17:27:24	17:27:24	17:27:24	17:27:24	17:27:24			17:27:24	17:27:24	17:27:24	17:27:24	17:27:46	17:27:46	17:27:46	17:27:46	17:27:46	17:27:46			17:27:49	17:27:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
624	17:27:49	17:27:49	17:27:50	17:27:50	17:27:50	17:27:50			17:27:50	17:27:50	17:27:50	17:27:50	17:28:11	17:28:11	17:28:11	17:28:11	17:28:11	17:28:11			17:28:14	17:28:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
625	17:28:15	17:28:15	17:28:15	17:28:15	17:28:15	17:28:15			17:28:15	17:28:15	17:28:15	17:28:15	17:28:36	17:28:36	17:28:36	17:28:36	17:28:36	17:28:36			17:28:39	17:28:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
626	17:28:40	17:28:40	17:28:40	17:28:40	17:28:40	17:28:40			17:28:40	17:28:40	17:28:40	17:28:40	17:29:02	17:29:02	17:29:02	17:29:02	17:29:02	17:29:02			17:29:05	17:29:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
627	17:29:05	17:29:05	17:29:06	17:29:06	17:29:06	17:29:06			17:29:06	17:29:06	17:29:06	17:29:06	17:29:27	17:29:27	17:29:27	17:29:27	17:29:27	17:29:27			17:29:29	17:29:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
628	17:29:30	17:29:30	17:29:30	17:29:30	17:29:31	17:29:31			17:29:31	17:29:31	17:29:31	17:29:31	17:29:54	17:29:54	17:29:54	17:29:54	17:29:54	17:29:54			17:29:57	17:29:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
629	17:29:58	17:29:58	17:29:58	17:29:58	17:29:58	17:29:58			17:29:58	17:29:58	17:29:58	17:29:58	17:30:19	17:30:19	17:30:19	17:30:19	17:30:19	17:30:19			17:30:22	17:30:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
630	17:30:23	17:30:23	17:30:23	17:30:23	17:30:23	17:30:23			17:30:23	17:30:23	17:30:23	17:30:23	17:30:47	17:30:47	17:30:47	17:30:47	17:30:47	17:30:47	17:30:47	17:30:47	17:30:51	17:30:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:28
631	17:30:52	17:30:52	17:30:52	17:30:52	17:30:52	17:30:52			17:30:52	17:30:52	17:30:53	17:30:53	17:31:14	17:31:14	17:31:14	17:31:14	17:31:14	17:31:14			17:31:16	17:31:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
632	17:31:17	17:31:17	17:31:17	17:31:17	17:31:17	17:31:17			17:31:18	17:31:18	17:31:18	17:31:18	17:31:41	17:31:41	17:31:41	17:31:41	17:31:41	17:31:41			17:31:43	17:31:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
633	17:31:44	17:31:44	17:31:44	17:31:44	17:31:45	17:31:45			17:31:45	17:31:45	17:31:45	17:31:45	17:32:05	17:32:05	17:32:05	17:32:05	17:32:05	17:32:05			17:32:08	17:32:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
634	17:32:09	17:32:09	17:32:09	17:32:09	17:32:09	17:32:09			17:32:09	17:32:09	17:32:09	17:32:09	17:32:32	17:32:32	17:32:32	17:32:32	17:32:32	17:32:32			17:32:35	17:32:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
635	17:32:36	17:32:36	17:32:36	17:32:36	17:32:36	17:32:36			17:32:36	17:32:36	17:32:36	17:32:36	17:32:57	17:32:57	17:32:57	17:32:57	17:32:58	17:32:58			17:33:00	17:33:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
636	17:33:01	17:33:01	17:33:01	17:33:01	17:33:01	17:33:01			17:33:01	17:33:01	17:33:01	17:33:01	17:33:24	17:33:24	17:33:24	17:33:24	17:33:24	17:33:24			17:33:27	17:33:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
637	17:33:28	17:33:28	17:33:28	17:33:28	17:33:28	17:33:28			17:33:28	17:33:28	17:33:28	17:33:28	17:33:50	17:33:50	17:33:50	17:33:50	17:33:50	17:33:50			17:33:53	17:33:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
638	17:33:54	17:33:54	17:33:54	17:33:54	17:33:54	17:33:54			17:33:54	17:33:54	17:33:54	17:33:54	17:34:15	17:34:15	17:34:15	17:34:15	17:34:15	17:34:15			17:34:18	17:34:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
639	17:34:19	17:34:19	17:34:19	17:34:19	17:34:19	17:34:19			17:34:19	17:34:19	17:34:19	17:34:19	17:34:40	17:34:40	17:34:40	17:34:40	17:34:40	17:34:40			17:34:43	17:34:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
640	17:34:44	17:34:44	17:34:44	17:34:44	17:34:44	17:34:44			17:34:44	17:34:44	17:34:44	17:34:44	17:35:05	17:35:05	17:35:05	17:35:05	17:35:05	17:35:05	17:35:05	17:35:05	17:35:11	17:35:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:05	00:00:27
641	17:35:12	17:35:12	17:35:12	17:35:12	17:35:13	17:35:13			17:35:13	17:35:13	17:35:13	17:35:13	17:35:34	17:35:34	17:35:34	17:35:34	17:35:34	17:35:34			17:35:37	17:35:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
642	17:35:38	17:35:38	17:35:38	17:35:38	17:35:38	17:35:38			17:35:38	17:35:38	17:35:38	17:35:38	17:35:59	17:35:59	17:35:59	17:35:59	17:35:59	17:35:59			17:36:02	17:36:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
643	17:36:03	17:36:03	17:36:03	17:36:03	17:36:03	17:36:03			17:36:03	17:36:03	17:36:03	17:36:03	17:36:29	17:36:29	17:36:29	17:36:29	17:36:29	17:36:29			17:36:32	17:36:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
644	17:36:33	17:36:33	17:36:33	17:36:33	17:36:33	17:36:33			17:36:33	17:36:33	17:36:33	17:36:33	17:36:54	17:36:54	17:36:54	17:36:54	17:36:54	17:36:54			17:36:57	17:36:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
645	17:36:58	17:36:58	17:36:58	17:36:58	17:36:58	17:36:58			17:36:58	17:36:58	17:36:58	17:36:58	17:37:20	17:37:20	17:37:20	17:37:20	17:37:20	17:37:20			17:37:23	17:37:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
646	17:37:24	17:37:24	17:37:24	17:37:24	17:37:24	17:37:24			17:37:24	17:37:24	17:37:24	17:37:24	17:37:45	17:37:45	17:37:45	17:37:45	17:37:45	17:37:45			17:37:48	17:37:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
647	17:37:49	17:37:49	17:37:49	17:37:49	17:37:49	17:37:49			17:37:49	17:37:49	17:37:49	17:37:49	17:38:11	17:38:11	17:38:11	17:38:11	17:38:11	17:38:11			17:38:14	17:38:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
648	17:38:14	17:38:14	17:38:14	17:38:14	17:38:15	17:38:15			17:38:15	17:38:15	17:38:15	17:38:15	17:38:36	17:38:36	17:38:36	17:38:36	17:38:36	17:38:36			17:38:39	17:38:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
649	17:38:40	17:38:40	17:38:40	17:38:40	17:38:40	17:38:40			17:38:40	17:38:40	17:38:40	17:38:40	17:39:03	17:39:03	17:39:03	17:39:03	17:39:03	17:39:03			17:39:06	17:39:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
650	17:39:07	17:39:07	17:39:07	17:39:07	17:39:07	17:39:07			17:39:07	17:39:07	17:39:07	17:39:07	17:39:28	17:39:28	17:39:28	17:39:28	17:39:28	17:39:28	17:39:28	17:39:28	17:39:32	17:39:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
651	17:39:33	17:39:33	17:39:33	17:39:33	17:39:33	17:39:33			17:39:33	17:39:33	17:39:33	17:39:33	17:39:56	17:39:56	17:39:56	17:39:56	17:39:56	17:39:56			17:39:59	17:39:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
652	17:40:00	17:40:00	17:40:00	17:40:00	17:40:00	17:40:00			17:40:00	17:40:00	17:40:00	17:40:00	17:40:21	17:40:21	17:40:21	17:40:21	17:40:21	17:40:21			17:40:24	17:40:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
653	17:40:25	17:40:25	17:40:25	17:40:25	17:40:25	17:40:25			17:40:25	17:40:25	17:40:25	17:40:25	17:40:48	17:40:48	17:40:48	17:40:48	17:40:48	17:40:48			17:40:51	17:40:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
654	17:40:52	17:40:52	17:40:52	17:40:52	17:40:52	17:40:52			17:40:52	17:40:52	17:40:52	17:40:52	17:41:13	17:41:13	17:41:13	17:41:13	17:41:13	17:41:13			17:41:16	17:41:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
655	17:41:17	17:41:17	17:41:17	17:41:17	17:41:17	17:41:17			17:41:17	17:41:17	17:41:17	17:41:17	17:41:40	17:41:40	17:41:40	17:41:40	17:41:40	17:41:40			17:41:43	17:41:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
656	17:41:44	17:41:44	17:41:44	17:41:44	17:41:44	17:41:44			17:41:44	17:41:44	17:41:44	17:41:44	17:42:05	17:42:05	17:42:05	17:42:05	17:42:05	17:42:05			17:42:08	17:42:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
657	17:42:09	17:42:09	17:42:09	17:42:09	17:42:09	17:42:09			17:42:09	17:42:09	17:42:09	17:42:09	17:42:32	17:42:32	17:42:32	17:42:32	17:42:32	17:42:32			17:42:35	17:42:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
658	17:42:36	17:42:36	17:42:36	17:42:36	17:42:36	17:42:36			17:42:36	17:42:36	17:42:36	17:42:36	17:42:58	17:42:58	17:42:58	17:42:58	17:42:58	17:42:58			17:43:00	17:43:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
659	17:43:02	17:43:02	17:43:02	17:43:02	17:43:02	17:43:02			17:43:02	17:43:02	17:43:02	17:43:02	17:43:23	17:43:23	17:43:23	17:43:23	17:43:23	17:43:23			17:43:25	17:43:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
660	17:43:26	17:43:26	17:43:27	17:43:27	17:43:27	17:43:27			17:43:27	17:43:27	17:43:27	17:43:27	17:43:49	17:43:49	17:43:49	17:43:49	17:43:49	17:43:49	17:43:49	17:43:49	17:43:55	17:43:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:05	00:00:28
661	17:43:56	17:43:56	17:43:56	17:43:56	17:43:56	17:43:56			17:43:56	17:43:56	17:43:56	17:43:56	17:44:17	17:44:17	17:44:17	17:44:17	17:44:17	17:44:17			17:44:20	17:44:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
662	17:44:21	17:44:21	17:44:21	17:44:21	17:44:21	17:44:21			17:44:21	17:44:21	17:44:21	17:44:21	17:44:42	17:44:42	17:44:42	17:44:42	17:44:43	17:44:43			17:44:45	17:44:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
663	17:44:47	17:44:47	17:44:47	17:44:47	17:44:47	17:44:47			17:44:47	17:44:47	17:44:47	17:44:47	17:45:09	17:45:09	17:45:09	17:45:09	17:45:09	17:45:09			17:45:11	17:45:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
664	17:45:13	17:45:13	17:45:13	17:45:13	17:45:13	17:45:13			17:45:13	17:45:13	17:45:13	17:45:13	17:45:35	17:45:35	17:45:35	17:45:35	17:45:35	17:45:35			17:45:38	17:45:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
665	17:45:39	17:45:39	17:45:39	17:45:39	17:45:39	17:45:39			17:45:39	17:45:39	17:45:40	17:45:40	17:46:00	17:46:00	17:46:01	17:46:01	17:46:01	17:46:01			17:46:03	17:46:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
666	17:46:04	17:46:04	17:46:04	17:46:04	17:46:04	17:46:04			17:46:04	17:46:04	17:46:04	17:46:04	17:46:27	17:46:27	17:46:27	17:46:27	17:46:27	17:46:27			17:46:30	17:46:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
667	17:46:31	17:46:31	17:46:31	17:46:31	17:46:31	17:46:31			17:46:31	17:46:31	17:46:31	17:46:31	17:46:52	17:46:52	17:46:52	17:46:52	17:46:52	17:46:52			17:46:55	17:46:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
668	17:46:56	17:46:56	17:46:56	17:46:56	17:46:56	17:46:56			17:46:56	17:46:56	17:46:56	17:46:56	17:47:19	17:47:19	17:47:19	17:47:19	17:47:19	17:47:19			17:47:22	17:47:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
669	17:47:23	17:47:23	17:47:23	17:47:23	17:47:23	17:47:23			17:47:23	17:47:23	17:47:23	17:47:23	17:47:44	17:47:44	17:47:44	17:47:44	17:47:44	17:47:44			17:47:47	17:47:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
670	17:47:48	17:47:48	17:47:48	17:47:48	17:47:48	17:47:48			17:47:48	17:47:48	17:47:48	17:47:48	17:48:11	17:48:11	17:48:11	17:48:11	17:48:11	17:48:11	17:48:11	17:48:11	17:48:15	17:48:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
671	17:48:16	17:48:16	17:48:16	17:48:16	17:48:16	17:48:16			17:48:16	17:48:16	17:48:16	17:48:16	17:48:37	17:48:37	17:48:37	17:48:37	17:48:37	17:48:37			17:48:40	17:48:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
672	17:48:41	17:48:41	17:48:41	17:48:41	17:48:41	17:48:41			17:48:41	17:48:41	17:48:41	17:48:41	17:49:04	17:49:04	17:49:04	17:49:04	17:49:04	17:49:04			17:49:07	17:49:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
673	17:49:08	17:49:08	17:49:08	17:49:08	17:49:08	17:49:08			17:49:08	17:49:08	17:49:08	17:49:08	17:49:29	17:49:29	17:49:29	17:49:29	17:49:29	17:49:29			17:49:32	17:49:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
674	17:49:33	17:49:33	17:49:33	17:49:33	17:49:33	17:49:33			17:49:33	17:49:33	17:49:34	17:49:34	17:49:56	17:49:56	17:49:56	17:49:56	17:49:56	17:49:56			17:49:59	17:49:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
675	17:50:00	17:50:00	17:50:00	17:50:00	17:50:00	17:50:00			17:50:01	17:50:01	17:50:01	17:50:01	17:50:22	17:50:22	17:50:22	17:50:22	17:50:22	17:50:22			17:50:25	17:50:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
676	17:50:26	17:50:26	17:50:26	17:50:26	17:50:26	17:50:26			17:50:26	17:50:26	17:50:26	17:50:26	17:50:48	17:50:48	17:50:48	17:50:48	17:50:48	17:50:48			17:50:51	17:50:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
677	17:50:52	17:50:52	17:50:52	17:50:52	17:50:52	17:50:52			17:50:52	17:50:52	17:50:52	17:50:52	17:51:13	17:51:13	17:51:13	17:51:13	17:51:13	17:51:13			17:51:16	17:51:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
678	17:51:17	17:51:17	17:51:17	17:51:17	17:51:17	17:51:17			17:51:17	17:51:17	17:51:18	17:51:18	17:51:39	17:51:39	17:51:39	17:51:39	17:51:39	17:51:39			17:51:42	17:51:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
679	17:51:43	17:51:43	17:51:43	17:51:43	17:51:43	17:51:43			17:51:43	17:51:43	17:51:43	17:51:43	17:52:05	17:52:05	17:52:05	17:52:05	17:52:05	17:52:05			17:52:08	17:52:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
680	17:52:09	17:52:09	17:52:09	17:52:09	17:52:09	17:52:09			17:52:09	17:52:09	17:52:09	17:52:09	17:52:30	17:52:30	17:52:30	17:52:30	17:52:30	17:52:30	17:52:30	17:52:30	17:52:36	17:52:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:06	00:00:27
681	17:52:37	17:52:37	17:52:37	17:52:37	17:52:37	17:52:37			17:52:37	17:52:37	17:52:37	17:52:37	17:53:00	17:53:00	17:53:00	17:53:00	17:53:00	17:53:00			17:53:02	17:53:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
682	17:53:04	17:53:04	17:53:04	17:53:04	17:53:04	17:53:04			17:53:04	17:53:04	17:53:04	17:53:04	17:53:25	17:53:25	17:53:25	17:53:25	17:53:25	17:53:25			17:53:28	17:53:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
683	17:53:29	17:53:29	17:53:29	17:53:29	17:53:29	17:53:29			17:53:29	17:53:29	17:53:29	17:53:29	17:53:51	17:53:51	17:53:51	17:53:51	17:53:51	17:53:51			17:53:53	17:53:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
684	17:53:54	17:53:54	17:53:55	17:53:55	17:53:55	17:53:55			17:53:55	17:53:55	17:53:55	17:53:55	17:54:16	17:54:16	17:54:16	17:54:16	17:54:16	17:54:16			17:54:19	17:54:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
685	17:54:20	17:54:20	17:54:20	17:54:20	17:54:20	17:54:20			17:54:20	17:54:20	17:54:20	17:54:20	17:54:42	17:54:42	17:54:42	17:54:42	17:54:42	17:54:42			17:54:45	17:54:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
686	17:54:46	17:54:46	17:54:46	17:54:46	17:54:46	17:54:46			17:54:46	17:54:46	17:54:46	17:54:46	17:55:07	17:55:07	17:55:07	17:55:07	17:55:07	17:55:07			17:55:10	17:55:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
687	17:55:11	17:55:11	17:55:11	17:55:11	17:55:11	17:55:11			17:55:11	17:55:11	17:55:11	17:55:11	17:55:34	17:55:34	17:55:34	17:55:34	17:55:34	17:55:34			17:55:37	17:55:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
