Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
630	03:51:00	03:51:00	03:51:00	03:51:00	03:51:00	03:51:00			03:51:00	03:51:00	03:51:00	03:51:00	03:51:23	03:51:23	03:51:23	03:51:23	03:51:23	03:51:23	03:51:23	03:51:23	03:51:27	03:51:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
631	03:51:28	03:51:28	03:51:28	03:51:28	03:51:29	03:51:29			03:51:29	03:51:29	03:51:29	03:51:29	03:51:52	03:51:52	03:51:52	03:51:52	03:51:52	03:51:52			03:51:55	03:51:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
632	03:51:56	03:51:56	03:51:56	03:51:56	03:51:56	03:51:56			03:51:56	03:51:56	03:51:56	03:51:56	03:52:19	03:52:19	03:52:19	03:52:19	03:52:20	03:52:20			03:52:22	03:52:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
633	03:52:23	03:52:23	03:52:23	03:52:23	03:52:23	03:52:23			03:52:23	03:52:23	03:52:23	03:52:23	03:52:47	03:52:47	03:52:47	03:52:47	03:52:47	03:52:47			03:52:50	03:52:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
634	03:52:51	03:52:51	03:52:51	03:52:51	03:52:51	03:52:51			03:52:51	03:52:51	03:52:51	03:52:51	03:53:14	03:53:14	03:53:14	03:53:14	03:53:14	03:53:14			03:53:17	03:53:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
635	03:53:18	03:53:18	03:53:18	03:53:18	03:53:18	03:53:18			03:53:18	03:53:18	03:53:18	03:53:18	03:53:42	03:53:42	03:53:42	03:53:42	03:53:42	03:53:42			03:53:45	03:53:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
636	03:53:46	03:53:46	03:53:46	03:53:46	03:53:46	03:53:46			03:53:46	03:53:46	03:53:46	03:53:46	03:54:09	03:54:09	03:54:09	03:54:09	03:54:09	03:54:09			03:54:12	03:54:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
637	03:54:13	03:54:13	03:54:13	03:54:13	03:54:13	03:54:13			03:54:13	03:54:13	03:54:13	03:54:13	03:54:37	03:54:37	03:54:37	03:54:37	03:54:37	03:54:37			03:54:40	03:54:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
638	03:54:41	03:54:41	03:54:41	03:54:41	03:54:41	03:54:41			03:54:41	03:54:41	03:54:41	03:54:41	03:55:03	03:55:03	03:55:03	03:55:03	03:55:03	03:55:03			03:55:06	03:55:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
639	03:55:07	03:55:07	03:55:07	03:55:07	03:55:07	03:55:07			03:55:07	03:55:07	03:55:07	03:55:07	03:55:32	03:55:32	03:55:32	03:55:32	03:55:32	03:55:32			03:55:35	03:55:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
640	03:55:35	03:55:35	03:55:35	03:55:35	03:55:36	03:55:36			03:55:36	03:55:36	03:55:36	03:55:36	03:55:59	03:55:59	03:55:59	03:55:59	03:55:59	03:55:59	03:55:59	03:55:59	03:56:05	03:56:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:05	00:00:29
641	03:56:06	03:56:06	03:56:06	03:56:06	03:56:06	03:56:06			03:56:06	03:56:06	03:56:06	03:56:06	03:56:32	03:56:32	03:56:32	03:56:32	03:56:32	03:56:32			03:56:34	03:56:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
642	03:56:35	03:56:35	03:56:35	03:56:35	03:56:36	03:56:36			03:56:36	03:56:36	03:56:36	03:56:36	03:56:59	03:56:59	03:56:59	03:56:59	03:56:59	03:56:59			03:57:02	03:57:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
643	03:57:02	03:57:02	03:57:02	03:57:02	03:57:03	03:57:03			03:57:03	03:57:03	03:57:03	03:57:03	03:57:28	03:57:28	03:57:28	03:57:28	03:57:28	03:57:28			03:57:31	03:57:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
644	03:57:32	03:57:32	03:57:32	03:57:32	03:57:32	03:57:32			03:57:32	03:57:32	03:57:32	03:57:32	03:57:55	03:57:55	03:57:55	03:57:55	03:57:55	03:57:55			03:57:57	03:57:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
645	03:57:58	03:57:58	03:57:58	03:57:58	03:57:59	03:57:59			03:57:59	03:57:59	03:57:59	03:57:59	03:58:24	03:58:24	03:58:24	03:58:24	03:58:24	03:58:24			03:58:27	03:58:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
646	03:58:28	03:58:28	03:58:28	03:58:28	03:58:28	03:58:28			03:58:28	03:58:28	03:58:28	03:58:28	03:58:51	03:58:51	03:58:51	03:58:51	03:58:52	03:58:52			03:58:54	03:58:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
647	03:58:55	03:58:55	03:58:55	03:58:55	03:58:55	03:58:55			03:58:55	03:58:55	03:58:55	03:58:55	03:59:21	03:59:21	03:59:21	03:59:21	03:59:21	03:59:21			03:59:23	03:59:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
648	03:59:24	03:59:24	03:59:24	03:59:24	03:59:24	03:59:24			03:59:24	03:59:24	03:59:25	03:59:25	03:59:47	03:59:47	03:59:47	03:59:47	03:59:47	03:59:47			03:59:50	03:59:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
649	03:59:51	03:59:51	03:59:51	03:59:51	03:59:51	03:59:51			03:59:51	03:59:51	03:59:51	03:59:51	04:00:16	04:00:16	04:00:17	04:00:17	04:00:17	04:00:17			04:00:19	04:00:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
650	04:00:20	04:00:20	04:00:20	04:00:20	04:00:20	04:00:20			04:00:20	04:00:20	04:00:21	04:00:21	04:00:44	04:00:44	04:00:44	04:00:44	04:00:45	04:00:45	04:00:45	04:00:45	04:00:49	04:00:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:28
651	04:00:50	04:00:50	04:00:50	04:00:50	04:00:50	04:00:50			04:00:50	04:00:50	04:00:50	04:00:50	04:01:13	04:01:13	04:01:13	04:01:13	04:01:13	04:01:13			04:01:16	04:01:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
652	04:01:17	04:01:17	04:01:17	04:01:17	04:01:17	04:01:17			04:01:17	04:01:17	04:01:17	04:01:17	04:01:41	04:01:41	04:01:41	04:01:41	04:01:41	04:01:41			04:01:44	04:01:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
653	04:01:45	04:01:45	04:01:45	04:01:45	04:01:45	04:01:45			04:01:45	04:01:45	04:01:45	04:01:45	04:02:08	04:02:08	04:02:09	04:02:09	04:02:09	04:02:09			04:02:11	04:02:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
654	04:02:12	04:02:12	04:02:12	04:02:12	04:02:12	04:02:12			04:02:12	04:02:12	04:02:12	04:02:12	04:02:36	04:02:36	04:02:36	04:02:36	04:02:36	04:02:36			04:02:39	04:02:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
655	04:02:40	04:02:40	04:02:40	04:02:40	04:02:40	04:02:40			04:02:40	04:02:40	04:02:40	04:02:40	04:03:03	04:03:03	04:03:03	04:03:03	04:03:03	04:03:03			04:03:06	04:03:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
656	04:03:07	04:03:07	04:03:07	04:03:07	04:03:07	04:03:07			04:03:07	04:03:07	04:03:07	04:03:07	04:03:30	04:03:30	04:03:30	04:03:30	04:03:31	04:03:31			04:03:33	04:03:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
657	04:03:34	04:03:34	04:03:34	04:03:34	04:03:34	04:03:34			04:03:34	04:03:34	04:03:35	04:03:35	04:03:58	04:03:58	04:03:58	04:03:58	04:03:58	04:03:58			04:04:01	04:04:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
658	04:04:02	04:04:02	04:04:02	04:04:02	04:04:02	04:04:02			04:04:02	04:04:02	04:04:02	04:04:02	04:04:26	04:04:26	04:04:26	04:04:26	04:04:26	04:04:26			04:04:29	04:04:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
659	04:04:30	04:04:30	04:04:30	04:04:30	04:04:30	04:04:30			04:04:30	04:04:30	04:04:30	04:04:30	04:04:53	04:04:53	04:04:53	04:04:53	04:04:53	04:04:53			04:04:56	04:04:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
660	04:04:57	04:04:57	04:04:57	04:04:57	04:04:57	04:04:57			04:04:57	04:04:57	04:04:57	04:04:57	04:05:23	04:05:23	04:05:23	04:05:23	04:05:23	04:05:23	04:05:23	04:05:23	04:05:29	04:05:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00	00:00:00	00:00:05	00:00:31
661	04:05:30	04:05:30	04:05:30	04:05:30	04:05:30	04:05:30			04:05:30	04:05:30	04:05:30	04:05:30	04:05:53	04:05:53	04:05:53	04:05:53	04:05:54	04:05:54			04:05:56	04:05:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
662	04:05:57	04:05:57	04:05:57	04:05:57	04:05:58	04:05:58			04:05:58	04:05:58	04:05:58	04:05:58	04:06:23	04:06:23	04:06:23	04:06:23	04:06:23	04:06:23			04:06:26	04:06:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
663	04:06:27	04:06:27	04:06:27	04:06:27	04:06:27	04:06:27			04:06:27	04:06:27	04:06:27	04:06:27	04:06:50	04:06:50	04:06:50	04:06:50	04:06:50	04:06:50			04:06:53	04:06:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
664	04:06:54	04:06:54	04:06:54	04:06:54	04:06:54	04:06:54			04:06:54	04:06:54	04:06:54	04:06:54	04:07:20	04:07:20	04:07:20	04:07:20	04:07:20	04:07:20			04:07:23	04:07:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
665	04:07:23	04:07:23	04:07:24	04:07:24	04:07:24	04:07:24			04:07:24	04:07:24	04:07:24	04:07:24	04:07:47	04:07:47	04:07:47	04:07:47	04:07:47	04:07:47			04:07:50	04:07:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
666	04:07:51	04:07:51	04:07:51	04:07:51	04:07:51	04:07:51			04:07:51	04:07:51	04:07:51	04:07:51	04:08:16	04:08:16	04:08:16	04:08:16	04:08:16	04:08:16			04:08:19	04:08:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
667	04:08:20	04:08:20	04:08:20	04:08:20	04:08:20	04:08:20			04:08:20	04:08:20	04:08:20	04:08:20	04:08:43	04:08:43	04:08:43	04:08:43	04:08:43	04:08:43			04:08:46	04:08:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
668	04:08:47	04:08:47	04:08:47	04:08:47	04:08:47	04:08:47			04:08:47	04:08:47	04:08:48	04:08:48	04:09:13	04:09:13	04:09:13	04:09:13	04:09:13	04:09:13			04:09:16	04:09:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
669	04:09:16	04:09:16	04:09:17	04:09:17	04:09:17	04:09:17			04:09:17	04:09:17	04:09:17	04:09:17	04:09:40	04:09:40	04:09:40	04:09:40	04:09:40	04:09:40			04:09:43	04:09:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
670	04:09:44	04:09:44	04:09:44	04:09:44	04:09:44	04:09:44			04:09:45	04:09:45	04:09:45	04:09:45	04:10:08	04:10:08	04:10:08	04:10:08	04:10:08	04:10:08	04:10:08	04:10:08	04:10:12	04:10:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
671	04:10:13	04:10:13	04:10:13	04:10:13	04:10:13	04:10:13			04:10:13	04:10:13	04:10:13	04:10:13	04:10:38	04:10:38	04:10:38	04:10:38	04:10:38	04:10:38			04:10:40	04:10:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
672	04:10:41	04:10:41	04:10:41	04:10:41	04:10:42	04:10:42			04:10:42	04:10:42	04:10:42	04:10:42	04:11:05	04:11:05	04:11:05	04:11:05	04:11:05	04:11:05			04:11:08	04:11:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
673	04:11:09	04:11:09	04:11:09	04:11:09	04:11:09	04:11:09			04:11:09	04:11:09	04:11:09	04:11:09	04:11:33	04:11:33	04:11:33	04:11:33	04:11:33	04:11:33			04:11:36	04:11:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
674	04:11:37	04:11:37	04:11:37	04:11:37	04:11:37	04:11:37			04:11:37	04:11:37	04:11:37	04:11:37	04:12:00	04:12:00	04:12:00	04:12:00	04:12:00	04:12:00			04:12:03	04:12:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
675	04:12:04	04:12:04	04:12:04	04:12:04	04:12:04	04:12:04			04:12:04	04:12:04	04:12:04	04:12:04	04:12:29	04:12:29	04:12:29	04:12:29	04:12:29	04:12:29			04:12:32	04:12:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
676	04:12:33	04:12:33	04:12:33	04:12:33	04:12:33	04:12:33			04:12:33	04:12:33	04:12:33	04:12:33	04:12:57	04:12:57	04:12:57	04:12:57	04:12:57	04:12:57			04:13:00	04:13:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
677	04:13:01	04:13:01	04:13:01	04:13:01	04:13:01	04:13:01			04:13:01	04:13:01	04:13:01	04:13:01	04:13:24	04:13:24	04:13:25	04:13:25	04:13:25	04:13:25			04:13:27	04:13:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
678	04:13:29	04:13:29	04:13:29	04:13:29	04:13:29	04:13:29			04:13:29	04:13:29	04:13:29	04:13:29	04:13:52	04:13:52	04:13:52	04:13:52	04:13:52	04:13:52			04:13:55	04:13:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
679	04:13:56	04:13:56	04:13:56	04:13:56	04:13:56	04:13:56			04:13:56	04:13:56	04:13:56	04:13:56	04:14:22	04:14:22	04:14:22	04:14:22	04:14:22	04:14:22			04:14:25	04:14:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
680	04:14:26	04:14:26	04:14:26	04:14:26	04:14:26	04:14:26			04:14:26	04:14:26	04:14:26	04:14:26	04:14:49	04:14:49	04:14:49	04:14:49	04:14:49	04:14:49	04:14:49	04:14:49	04:14:55	04:14:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:05	00:00:29
681	04:14:56	04:14:56	04:14:56	04:14:56	04:14:56	04:14:56			04:14:56	04:14:56	04:14:56	04:14:56	04:15:21	04:15:21	04:15:21	04:15:21	04:15:21	04:15:21			04:15:24	04:15:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
682	04:15:25	04:15:25	04:15:25	04:15:25	04:15:25	04:15:25			04:15:25	04:15:25	04:15:25	04:15:25	04:15:49	04:15:49	04:15:49	04:15:49	04:15:49	04:15:49			04:15:51	04:15:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
683	04:15:52	04:15:52	04:15:52	04:15:52	04:15:53	04:15:53			04:15:53	04:15:53	04:15:53	04:15:53	04:16:18	04:16:18	04:16:18	04:16:18	04:16:18	04:16:18			04:16:21	04:16:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
684	04:16:22	04:16:22	04:16:22	04:16:22	04:16:22	04:16:22			04:16:22	04:16:22	04:16:22	04:16:22	04:16:45	04:16:45	04:16:45	04:16:45	04:16:45	04:16:45			04:16:48	04:16:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
685	04:16:49	04:16:49	04:16:49	04:16:49	04:16:49	04:16:49			04:16:49	04:16:49	04:16:49	04:16:49	04:17:15	04:17:15	04:17:15	04:17:15	04:17:15	04:17:15			04:17:18	04:17:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
686	04:17:19	04:17:19	04:17:19	04:17:19	04:17:19	04:17:19			04:17:19	04:17:19	04:17:19	04:17:19	04:17:42	04:17:42	04:17:42	04:17:42	04:17:42	04:17:42			04:17:44	04:17:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
687	04:17:45	04:17:45	04:17:46	04:17:46	04:17:46	04:17:46			04:17:46	04:17:46	04:17:46	04:17:46	04:18:11	04:18:11	04:18:11	04:18:11	04:18:11	04:18:11			04:18:13	04:18:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
688	04:18:15	04:18:15	04:18:15	04:18:15	04:18:15	04:18:15			04:18:15	04:18:15	04:18:15	04:18:15	04:18:39	04:18:39	04:18:39	04:18:39	04:18:39	04:18:39			04:18:42	04:18:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
689	04:18:43	04:18:43	04:18:43	04:18:43	04:18:43	04:18:43			04:18:43	04:18:43	04:18:43	04:18:43	04:19:10	04:19:10	04:19:10	04:19:10	04:19:10	04:19:10			04:19:13	04:19:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00		00:00:02	00:00:29
690	04:19:14	04:19:14	04:19:14	04:19:14	04:19:15	04:19:15			04:19:15	04:19:15	04:19:15	04:19:15	04:19:46	04:19:46	04:19:46	04:19:46	04:19:46	04:19:46	04:19:46	04:19:46	04:19:51	04:19:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:31	00:00:00	00:00:00	00:00:00	00:00:04	00:00:36
691	04:19:53	04:19:53	04:19:53	04:19:53	04:19:53	04:19:53			04:19:53	04:19:53	04:19:53	04:19:53	04:20:20	04:20:20	04:20:20	04:20:20	04:20:20	04:20:20			04:20:23	04:20:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:27	00:00:00	00:00:00		00:00:02	00:00:30
692	04:20:24	04:20:24	04:20:24	04:20:24	04:20:24	04:20:24			04:20:24	04:20:24	04:20:25	04:20:25	04:20:48	04:20:48	04:20:48	04:20:48	04:20:48	04:20:48			04:20:51	04:20:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
693	04:20:52	04:20:52	04:20:52	04:20:52	04:20:52	04:20:52			04:20:52	04:20:52	04:20:52	04:20:52	04:21:16	04:21:16	04:21:16	04:21:16	04:21:16	04:21:16			04:21:19	04:21:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
694	04:21:20	04:21:20	04:21:20	04:21:20	04:21:20	04:21:20			04:21:20	04:21:20	04:21:20	04:21:20	04:21:44	04:21:44	04:21:44	04:21:44	04:21:44	04:21:44			04:21:47	04:21:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
695	04:21:48	04:21:48	04:21:48	04:21:48	04:21:48	04:21:48			04:21:48	04:21:48	04:21:48	04:21:48	04:22:12	04:22:12	04:22:12	04:22:12	04:22:12	04:22:12			04:22:14	04:22:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
696	04:22:16	04:22:16	04:22:16	04:22:16	04:22:16	04:22:16			04:22:16	04:22:16	04:22:16	04:22:16	04:22:39	04:22:39	04:22:39	04:22:39	04:22:40	04:22:40			04:22:42	04:22:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
697	04:22:43	04:22:43	04:22:43	04:22:43	04:22:44	04:22:44			04:22:44	04:22:44	04:22:44	04:22:44	04:23:07	04:23:07	04:23:07	04:23:07	04:23:07	04:23:07			04:23:10	04:23:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
698	04:23:11	04:23:11	04:23:11	04:23:11	04:23:11	04:23:11			04:23:11	04:23:11	04:23:11	04:23:11	04:23:37	04:23:37	04:23:37	04:23:37	04:23:37	04:23:37			04:23:39	04:23:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
699	04:23:40	04:23:40	04:23:40	04:23:40	04:23:41	04:23:41			04:23:41	04:23:41	04:23:41	04:23:41	04:24:04	04:24:04	04:24:04	04:24:04	04:24:04	04:24:04			04:24:07	04:24:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
700	04:24:08	04:24:08	04:24:08	04:24:08	04:24:08	04:24:08			04:24:08	04:24:08	04:24:08	04:24:08	04:24:33	04:24:33	04:24:33	04:24:33	04:24:33	04:24:33	04:24:33	04:24:33	04:24:39	04:24:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00	00:00:00	00:00:06	00:00:31
701	04:24:41	04:24:41	04:24:41	04:24:41	04:24:41	04:24:41			04:24:41	04:24:41	04:24:41	04:24:41	04:25:04	04:25:04	04:25:04	04:25:04	04:25:04	04:25:04			04:25:07	04:25:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
702	04:25:08	04:25:08	04:25:08	04:25:08	04:25:08	04:25:08			04:25:08	04:25:08	04:25:08	04:25:08	04:25:34	04:25:34	04:25:34	04:25:34	04:25:34	04:25:34			04:25:37	04:25:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
703	04:25:38	04:25:38	04:25:38	04:25:38	04:25:38	04:25:38			04:25:38	04:25:38	04:25:38	04:25:38	04:26:01	04:26:01	04:26:01	04:26:01	04:26:01	04:26:01			04:26:04	04:26:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
704	04:26:05	04:26:05	04:26:05	04:26:05	04:26:05	04:26:05			04:26:05	04:26:05	04:26:05	04:26:05	04:26:31	04:26:31	04:26:31	04:26:31	04:26:31	04:26:31			04:26:34	04:26:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
705	04:26:35	04:26:35	04:26:35	04:26:35	04:26:35	04:26:35			04:26:35	04:26:35	04:26:35	04:26:35	04:26:58	04:26:58	04:26:58	04:26:58	04:26:58	04:26:58			04:27:01	04:27:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
706	04:27:02	04:27:02	04:27:02	04:27:02	04:27:02	04:27:02			04:27:03	04:27:03	04:27:03	04:27:03	04:27:26	04:27:26	04:27:26	04:27:26	04:27:26	04:27:26			04:27:28	04:27:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
707	04:27:30	04:27:30	04:27:30	04:27:30	04:27:30	04:27:30			04:27:30	04:27:30	04:27:30	04:27:30	04:27:54	04:27:54	04:27:54	04:27:54	04:27:54	04:27:54			04:27:57	04:27:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
708	04:27:58	04:27:58	04:27:58	04:27:58	04:27:58	04:27:58			04:27:58	04:27:58	04:27:58	04:27:58	04:28:21	04:28:21	04:28:21	04:28:21	04:28:22	04:28:22			04:28:24	04:28:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
709	04:28:25	04:28:25	04:28:25	04:28:25	04:28:26	04:28:26			04:28:26	04:28:26	04:28:26	04:28:26	04:28:50	04:28:50	04:28:50	04:28:50	04:28:50	04:28:50			04:28:53	04:28:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
710	04:28:54	04:28:54	04:28:54	04:28:54	04:28:54	04:28:54			04:28:54	04:28:54	04:28:54	04:28:54	04:29:18	04:29:18	04:29:18	04:29:18	04:29:18	04:29:18	04:29:18	04:29:18	04:29:22	04:29:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
711	04:29:23	04:29:23	04:29:23	04:29:23	04:29:23	04:29:23			04:29:23	04:29:23	04:29:23	04:29:23	04:29:47	04:29:47	04:29:47	04:29:47	04:29:47	04:29:47			04:29:50	04:29:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
